user_lat,user_lon,logit_0,logit_1,logit_2,logit_3,logit_4,nested_0,nested_1,nested_2,nested_3,nested_4,cnl_0,cnl_1,cnl_2,cnl_3,cnl_4
20.19089949643528,54.327791061233846,82,9,70,52,32,30,53,70,36,88,32,70,29,44,16
31.0253353723711,62.092309502860175,21,70,85,9,26,44,30,40,53,30,64,44,70,44,62
27.773605181993844,62.80207564851024,50,34,81,29,30,35,9,88,30,30,12,70,58,26,94
74.53657142356847,66.23376653159171,94,11,26,41,34,35,21,89,39,60,52,44,44,30,16
86.20307216308856,89.34536846388539,10,16,26,69,32,70,30,12,88,12,42,94,66,35,12
64.42989461195634,25.948138812426222,88,50,30,53,32,58,25,9,39,9,85,39,29,39,44
79.07701523904012,36.442651100850185,94,93,76,55,30,88,58,30,39,30,59,76,23,69,40
14.628894312902109,77.07148670609388,44,10,18,37,91,18,24,24,32,30,79,44,30,18,49
70.84314207109621,86.91874064181165,93,36,82,19,33,29,4,30,30,99,82,44,21,30,82
28.535239601709005,24.63420346140627,40,55,89,78,18,76,30,88,88,82,10,18,82,42,42
2.9524705274940333,79.19966729432042,30,29,55,67,89,24,49,30,16,16,26,93,82,19,62
79.33521336657326,20.366491048793343,76,82,51,88,16,70,82,39,88,42,21,9,4,10,62
56.10601079404216,30.188192704422967,17,39,30,37,51,30,30,25,24,35,30,66,10,62,44
39.60602784066104,19.50079694551672,90,11,44,50,91,30,99,9,12,73,53,40,26,30,30
8.933812131484375,5.621756019512558,94,36,78,21,87,60,99,44,67,42,2,30,11,44,26
39.85101522247049,80.97503100231783,9,44,42,35,44,86,44,44,16,62,19,30,34,12,58
96.63762718403224,30.75759569712575,95,29,89,88,36,63,42,94,37,30,26,53,30,42,21
4.841120384870267,3.143068834013329,94,53,58,94,59,11,35,59,39,88,82,40,30,25,17
29.124614600124467,31.36089046180065,54,37,26,17,94,55,44,82,55,83,18,30,21,71,76
70.58316372490178,47.403338766847966,44,37,30,76,30,30,12,44,21,89,30,39,16,91,30
87.32368966620459,49.0301050517721,36,76,51,9,82,37,24,26,30,8,42,34,88,30,44
81.91788178204298,23.5126063009614,42,28,32,26,22,32,42,35,76,94,26,44,76,44,76
54.82194578819498,19.383347475634583,88,55,40,42,91,82,16,88,76,94,9,88,64,30,9
56.56965844896228,71.61891559467925,70,89,94,68,8,14,3,94,85,63,19,39,53,43,52
90.78272723421956,37.73651412630683,91,26,52,97,53,42,42,97,29,69,88,25,88,30,8
76.67164541318009,51.73128617151568,37,18,21,94,3,8,29,41,9,30,35,82,30,39,12
20.61937014290633,85.57265083126119,10,29,18,44,16,25,63,34,85,10,40,10,58,30,39
98.0335886974094,17.81788630405112,30,88,29,44,79,83,77,21,11,42,16,30,30,44,45
18.553432957287043,92.97836564909991,3,25,94,94,61,44,2,22,21,16,16,53,85,26,34
21.415526658474786,66.68552918337262,94,16,39,91,25,37,36,24,67,86,82,59,67,29,44
23.183810025997143,72.08437133273262,8,88,40,3,53,9,97,82,29,32,82,40,10,72,52
93.34772414140583,52.41603405213261,9,18,37,40,7,35,44,30,26,63,94,35,21,35,35
66.98926032311995,48.41068171403388,39,21,32,12,50,39,9,60,88,35,42,76,96,88,55
92.81908129454274,92.40115862778498,94,9,76,12,27,12,21,82,94,97,53,10,82,10,94
75.76626621304676,37.972691949108494,30,26,42,39,42,76,16,39,26,94,39,36,4,42,16
30.2039192457643,33.09156463715893,18,6,76,30,88,24,30,85,30,10,39,35,69,53,39
46.75897098790905,87.21963970314808,18,82,40,66,77,94,53,63,40,25,10,29,53,44,40
14.059215388902002,2.996234511942719,55,30,26,60,44,44,90,25,44,26,18,41,44,85,93
27.549568697482552,98.36133906110726,89,59,67,37,70,29,88,35,52,86,39,25,35,9,44
27.7258772777508,71.80529131017254,55,30,76,29,25,9,77,83,19,69,16,21,18,40,53
65.7830468239689,7.039661526284425,76,40,50,10,9,36,46,76,53,24,42,9,40,8,89
32.21288624718402,59.88164803203069,27,26,82,37,16,42,44,44,11,54,10,58,25,94,37
62.33479772611427,55.664865533549786,87,34,18,55,8,82,69,30,58,12,30,30,35,40,41
33.61971744376008,94.34239373025068,37,48,50,30,53,8,34,3,84,69,34,34,25,16,25
53.343669112970304,37.75323381383559,32,55,88,60,78,9,19,88,88,30,76,30,21,44,25
55.7964323625321,57.851270324776905,27,72,82,44,36,63,32,88,32,42,11,44,82,30,53
20.954638903860857,22.83599539418429,93,21,47,9,99,39,24,9,7,18,82,41,35,21,82
1.2363801939295094,85.07155200319933,36,37,35,67,44,37,82,94,29,7,53,40,23,85,29
51.848478055048666,41.03412820434347,30,55,79,18,63,37,30,30,86,24,10,41,40,82,29
17.730941120956622,78.69490850773765,37,42,8,10,35,37,25,16,55,25,44,34,82,69,12
50.6078543761959,39.18995730276078,88,21,63,55,10,36,30,76,88,30,9,58,76,21,29
30.26452674741568,26.10785137131693,76,44,89,44,12,18,7,40,44,88,88,69,16,18,16
98.55631071387756,40.37293638604203,42,76,76,76,42,42,88,58,41,16,42,35,8,12,44
40.69660765560844,58.207950664989006,79,69,35,25,39,3,42,44,93,35,82,94,90,10,4
88.73308135661091,97.7830588460342,35,11,53,42,37,52,55,44,64,88,94,82,35,89,35
11.957144952619537,88.88189617360273,37,29,11,76,26,53,67,94,34,60,30,3,72,34,10
40.42554495409687,8.975349539033584,72,32,11,42,12,66,30,30,66,14,96,25,16,39,29
11.574139122273476,55.06072650492997,73,70,89,90,37,36,83,88,63,35,16,41,70,37,25
63.57627130405581,39.80659136051737,55,76,76,88,94,10,97,21,76,9,23,44,26,35,30
18.946124454001826,80.55859894950211,16,37,86,25,25,25,30,26,35,29,25,4,16,82,53
37.73724700231349,78.40027950761583,44,36,34,63,34,16,44,42,66,93,44,35,30,21,12
49.10936415417717,66.0880157220632,34,16,11,40,7,88,37,36,19,3,3,25,82,3,44
14.5355047311,88.44314953709896,82,36,69,55,63,25,44,39,35,21,44,10,25,9,16
39.70551050570072,20.10741996915064,30,78,24,21,94,42,26,30,7,32,47,3,39,76,93
44.47495937903591,77.64788025573274,36,26,50,94,89,23,42,85,25,30,40,73,25,35,23
28.94092654363186,5.4032622661353,55,16,77,34,44,35,9,37,75,93,50,29,30,3,58
18.52707234505292,14.397558373017372,63,0,94,18,94,32,21,72,42,12,39,45,35,42,62
29.447734024769456,33.11486037553599,11,63,91,85,35,63,30,35,22,67,82,50,26,69,67
75.34450887711021,20.383036021148925,91,18,32,32,76,14,35,76,95,82,62,12,35,29,94
48.04070179226622,74.75264314824243,3,85,21,30,70,60,9,14,73,44,35,76,3,94,8
60.67005614288475,53.76806573856787,78,78,94,53,78,82,19,60,42,30,30,35,8,30,53
32.72776288820957,98.58726423248352,99,94,29,45,35,79,76,12,24,16,40,53,42,16,24
84.85140400828818,70.5420880605362,39,94,34,36,70,81,63,77,63,44,51,94,30,8,8
8.476125648897792,47.27179151370638,21,37,30,93,11,85,97,46,30,42,76,23,85,37,40
42.27823818679004,85.66328296688785,42,21,44,72,63,85,62,88,30,30,35,45,23,44,30
85.19049327050983,88.49846765871158,80,57,82,87,53,88,16,16,42,35,35,23,94,82,35
32.1829004343594,41.48422075678899,51,93,45,30,30,85,46,52,29,52,32,42,24,53,82
58.304004809012746,93.60092410517846,29,52,40,94,19,35,94,9,39,21,44,52,29,82,40
4.453207086509936,50.36966129966519,19,76,45,17,53,19,21,26,30,58,29,58,23,44,58
65.61599280346235,51.08222662665196,30,11,94,64,34,30,21,64,94,21,59,30,94,30,35
99.02064664173406,35.74013964375222,39,29,95,61,32,44,58,30,39,39,35,12,69,12,26
46.45907656836344,83.23886899610723,9,12,2,25,11,88,34,78,99,77,82,30,94,82,21
5.144663617862366,78.62484685661589,25,11,44,52,60,44,54,44,36,94,55,9,52,95,30
90.52950009147136,99.36372026260148,63,26,19,91,32,29,63,53,82,21,44,94,8,26,21
95.27158932322028,66.22066863102603,88,89,34,76,76,69,69,9,30,93,40,34,21,64,26
51.75627628496781,19.48792028512507,26,10,33,32,30,21,63,66,99,52,2,93,9,88,90
83.28188673252049,33.26829216837638,35,3,34,24,94,76,28,14,63,53,55,9,94,42,21
64.85159961073933,8.102006176723187,80,88,10,42,89,54,21,53,85,89,16,30,36,71,42
99.2901533828256,38.1242995456035,92,87,39,88,76,30,25,77,11,86,30,16,28,40,26
8.334817299521912,27.968044705626728,70,44,3,21,70,9,21,93,97,95,35,30,10,44,62
80.39747075099267,19.640434073633905,76,13,16,21,76,76,84,16,30,26,82,95,58,27,21
40.81171338729125,82.38523391138958,39,34,63,78,35,44,44,85,24,34,10,24,82,21,34
37.20534934592784,26.536576509650047,36,99,25,94,17,12,10,88,10,36,62,10,76,88,10
91.81548384385827,63.30310930029535,30,9,38,9,11,60,82,88,32,23,42,53,42,39,40
56.76337686277232,13.652763444829707,80,44,55,94,16,44,94,39,35,63,26,9,58,94,10
0.3464962009922967,13.441217267943284,49,44,35,64,11,54,25,42,9,39,44,82,82,94,76
38.42678086694629,70.82526429989436,10,31,45,30,26,19,90,81,30,4,42,39,93,42,44
2.9015692104016555,45.67671798376708,55,83,90,74,76,16,83,11,24,32,10,29,82,29,53
51.30476275976721,56.63050488765453,52,26,45,9,30,35,9,8,10,25,66,93,41,30,70
49.359374124532415,44.01028068046124,30,30,30,54,40,29,88,67,44,10,35,88,88,10,21
97.49722706962449,6.050345150174663,21,21,32,30,61,30,83,8,94,26,30,41,19,21,28
97.73618306032684,17.641991264378497,55,35,94,89,9,71,18,7,30,30,53,94,53,55,21
78.32254272700906,12.493554177701526,0,2,86,69,79,11,8,88,21,77,35,39,4,42,88
58.63926197620817,71.49471266073155,37,3,40,35,25,73,70,54,44,29,94,35,79,26,12
84.38599733321979,72.39940093002367,40,79,89,60,16,99,89,88,88,35,94,29,70,94,91
70.68865681001509,29.53662592913248,63,81,24,85,9,9,8,63,30,44,3,39,44,9,44
23.24539063995593,13.543663724564237,44,57,63,73,30,54,26,44,30,32,39,94,52,30,26
87.8353408639957,87.18575742175872,35,70,77,53,94,12,30,30,40,69,93,94,53,82,16
92.46630121980502,45.62729711932923,40,82,3,82,97,63,88,63,41,82,52,30,30,9,26
57.02083239783945,20.82019229420008,76,17,3,99,52,76,77,39,76,9,63,9,39,23,67
29.50600008430716,24.16291332206693,91,16,77,17,46,73,60,18,9,30,18,34,3,11,85
12.884250327299473,19.6906011961717,54,78,25,9,48,88,54,54,32,88,9,32,28,34,39
59.67626982659316,78.66245330921616,9,98,37,40,23,26,14,3,82,99,25,63,62,79,35
87.40422564854678,55.14930929378853,76,47,94,30,9,44,21,91,94,76,30,35,37,62,35
35.76713413985328,41.11180520494286,49,30,39,44,88,30,7,22,25,29,21,76,26,30,59
10.94370306895448,63.7080039635901,88,79,90,27,9,63,37,42,97,88,93,82,5,76,19
85.28953627021289,67.72547464157903,26,37,89,94,35,16,99,44,82,35,89,9,34,16,82
92.31315458013889,15.601972036525124,30,51,88,52,51,42,51,19,53,62,29,55,30,19,51
21.654949387573087,75.38308782553287,76,88,31,37,82,88,46,29,29,82,10,10,27,6,52
57.31627610181963,97.05064143351292,91,67,19,40,34,32,10,35,9,24,94,10,53,94,25
33.91600891763849,32.977124442394434,32,76,3,89,88,7,24,37,88,44,30,4,98,30,82
80.35934788817583,15.312257645510908,30,30,81,55,39,44,8,76,65,82,76,42,39,35,59
86.12730200377928,20.31141097593505,76,51,86,76,42,53,58,44,39,99,88,55,88,24,39
57.73121188016205,42.10404963218601,91,7,88,63,76,39,82,30,95,82,21,30,16,30,44
69.80553623906702,17.13212581469692,13,10,19,76,18,76,55,88,55,63,55,35,35,21,35
54.84052614547165,11.532242295201325,54,76,36,84,91,54,34,35,63,14,76,25,44,94,42
7.247556097464547,38.85569121039516,22,36,81,29,52,10,35,53,85,82,82,27,19,21,39
90.85402632314344,13.37349730676417,44,26,50,21,76,19,42,26,53,4,51,26,42,42,30
65.24856759847498,51.58084643484078,3,76,16,77,21,69,90,36,44,40,39,9,12,82,39
27.113335755231592,82.43973243899808,25,34,30,16,61,36,10,44,73,34,34,44,42,84,44
38.45128000293552,11.876864199798332,21,24,55,60,19,97,39,86,94,94,76,26,21,30,17
73.95877394220645,44.21523763520183,94,63,17,52,40,49,83,39,63,19,39,39,35,39,71
82.8715323909703,46.43235211463213,30,25,94,78,52,2,28,62,88,30,3,42,82,30,8
75.29581825059614,37.16429309382232,55,25,54,21,27,37,44,63,11,39,39,21,34,42,86
56.83456851327724,97.50931581542584,17,40,93,89,29,32,55,73,29,88,59,42,25,40,25
88.09883242800947,15.300980822175902,59,39,40,89,83,76,55,82,35,30,85,35,76,76,76
66.22593535726008,39.23187443979413,51,63,17,25,27,8,3,44,93,63,95,8,8,40,36
39.93654816854891,10.580140068493282,63,42,18,75,25,21,7,17,24,60,67,30,4,35,21
90.55496655656351,45.63707046365673,88,82,6,94,32,44,2,94,40,9,35,76,23,10,28
29.349220466321768,99.10247750795578,40,16,29,44,60,42,16,44,54,34,29,85,85,39,85
89.39771461645304,61.52786026822288,34,53,29,37,90,63,29,35,30,7,25,82,88,88,94
55.9428094581533,71.02567416458004,63,55,57,69,58,16,44,7,39,30,39,35,25,55,55
45.97163579448621,2.071002200886396,35,9,70,79,39,82,44,16,10,30,29,8,42,62,16
69.8277818432333,11.175634369900944,55,58,83,29,13,55,12,35,94,6,82,29,32,30,64
76.09337408833335,10.532347932927632,95,94,82,58,54,9,77,77,42,21,12,35,39,52,16
2.098455756006634,94.37115007483511,25,28,36,25,30,21,77,42,44,9,25,10,67,40,53
3.211961264607699,71.38715387513759,11,47,67,21,18,67,21,94,44,25,35,85,94,26,85
28.89127587631831,7.887943657602847,30,31,33,93,90,86,75,35,82,49,54,17,30,25,30
64.76886185509485,35.43827423756048,30,30,30,24,75,75,30,30,95,46,53,35,39,27,76
77.20812441322497,97.58081393819164,79,25,94,58,69,94,36,30,36,34,42,25,8,21,29
37.727777740144354,81.61270023506871,79,27,63,40,52,32,53,88,97,86,25,44,44,44,34
26.54043752644003,34.04002986157385,53,89,73,26,48,37,63,82,32,82,39,94,30,26,42
61.9340659710612,30.955310765919265,70,88,7,82,17,18,39,35,21,88,16,44,82,95,26
68.14099948712493,52.17024435162462,21,34,94,53,82,9,19,25,9,25,55,69,94,23,30
27.834736150027982,27.905707528033982,98,18,67,37,40,54,32,44,93,82,29,44,44,19,34
30.797624346817383,69.96114490753864,12,85,93,40,25,88,69,37,14,70,44,52,44,25,44
29.63646353976055,41.610905843119504,84,89,9,99,93,16,30,30,30,88,25,25,42,30,9
8.507547941962168,22.419391043019345,42,9,16,30,7,22,18,37,82,53,25,7,26,42,19
44.390215424383925,21.410097261037,25,75,89,75,53,26,90,88,9,28,16,21,21,30,21
36.75659784416243,75.26304778938268,66,76,94,34,66,53,63,88,44,73,66,10,42,42,25
87.69237019152814,23.07392440212693,69,39,76,89,99,48,93,55,94,9,35,2,58,88,89
71.52893804289683,41.5936551958539,79,82,76,9,30,53,26,94,62,75,53,35,62,88,39
19.17881183800795,36.81706223051441,70,34,17,35,42,32,11,29,11,44,8,29,19,16,21
35.355143759451394,21.796023587185875,37,37,17,30,18,54,18,94,30,90,25,16,16,76,65
40.900394794932616,72.52676680943154,16,25,30,44,94,44,79,77,44,21,82,40,10,87,42
29.30759643476992,19.66822418751911,71,42,30,55,17,99,25,75,86,21,21,29,9,53,37
6.446597229952733,33.20977677023993,47,25,79,80,18,7,11,63,99,99,94,24,76,11,94
46.86768294546396,4.1183824929970525,6,90,17,91,55,35,23,39,63,30,39,17,23,35,58
70.15377536994922,97.92308270811864,52,55,44,79,35,4,29,88,8,34,34,94,37,59,12
10.602388985342891,59.834653436383135,93,36,37,44,37,53,37,53,60,22,42,8,29,16,54
41.666896491017326,86.86120763672595,31,79,54,70,40,31,16,39,7,18,29,34,21,64,82
3.476740589832905,7.980829020344649,50,99,88,25,87,8,54,54,42,58,26,14,88,7,25
22.641429534020784,12.95729527487338,91,91,37,25,27,18,18,61,30,7,17,35,44,35,35
82.05244140342596,44.43567910099377,70,72,39,63,91,35,88,30,63,82,10,77,16,21,42
68.76994001067341,34.682327429690005,25,63,47,37,24,21,44,34,77,75,25,94,42,30,21
11.9062264171216,94.69750864228808,94,88,29,34,99,73,25,16,9,16,25,42,16,44,29
67.827494177917,99.46375817566428,18,89,94,40,24,52,94,35,19,46,35,30,99,44,44
69.94351819049933,6.504952168677292,7,29,40,35,76,44,94,53,40,21,9,25,58,9,42
35.812287678158896,93.40670746038602,14,88,16,39,68,4,9,34,94,85,10,44,29,34,66
34.89521581897924,21.35097097217368,88,13,30,52,88,85,16,44,14,53,62,9,39,42,16
24.55614556923232,21.284171541863728,16,99,95,12,7,30,10,36,18,30,53,19,44,94,42
25.38445186360978,89.81864343370214,34,30,70,35,27,16,94,93,44,9,85,34,88,85,35
90.9293603268813,53.725952835524815,87,86,30,18,91,30,30,24,58,79,35,82,63,91,27
74.49948834597159,57.17164314469885,23,62,88,44,30,21,35,79,32,11,8,39,42,26,8
81.72501892217085,48.54423510485852,94,40,35,36,37,42,94,42,63,26,26,94,39,21,26
24.06370783770065,76.82445065407249,82,78,10,25,30,72,43,44,32,90,16,82,40,26,82
23.589394659938566,73.66682166542992,25,35,20,44,30,16,21,16,73,7,16,23,85,44,85
81.02188171143935,75.76702130326034,35,9,35,88,26,44,89,14,30,60,64,82,19,19,44
93.03509150948636,14.262144595634318,35,36,51,82,25,30,51,39,21,40,35,25,91,85,21
92.5256086972079,9.960965097941656,37,93,76,35,26,21,19,12,10,21,76,95,53,39,85
33.58385613469906,58.15617940202673,78,59,93,53,37,94,30,88,30,44,29,25,44,82,42
73.03277948561286,9.03134382695736,21,25,54,67,76,12,21,9,41,30,69,44,82,71,21
63.35065287133968,84.66134268365835,41,9,94,82,40,94,86,82,69,11,78,41,94,12,85
48.82018276140513,33.47799589885504,30,35,35,8,85,88,32,3,88,88,58,39,91,21,17
48.8383658219558,29.035490468650337,34,42,17,55,7,23,42,37,16,32,30,44,37,99,35
10.887893514647471,71.04847433924564,94,93,63,34,32,85,82,11,88,21,95,50,39,10,19
48.781069350294814,86.19759704670386,93,16,12,95,26,77,53,49,35,35,87,88,82,16,19
97.12109412289968,18.44474909675995,54,21,86,89,37,44,21,46,85,60,12,30,12,26,21
32.21454309922739,84.87774591715845,21,40,29,31,37,82,63,82,10,44,6,25,44,40,85
37.51630142205023,58.92665342673564,18,99,90,55,41,63,39,62,54,35,25,21,35,42,30
51.47442241846244,54.17586550981337,18,30,39,62,76,39,84,8,40,93,8,94,70,30,52
8.06367350167967,46.91121040067359,93,76,45,14,42,11,10,25,62,82,21,10,71,25,3
66.34141684364432,98.98976270615704,21,63,40,79,36,30,11,63,84,11,27,19,44,67,82
90.3494780553945,30.759599262567995,54,70,39,91,21,42,30,94,39,9,62,4,42,8,35
67.93098593246748,75.3509574038025,12,42,94,94,41,94,64,63,63,36,40,76,94,10,41
18.736627251922123,91.97606721894093,34,16,40,3,19,53,52,53,30,16,12,44,59,16,44
41.62851542498633,6.071971451247304,55,94,13,30,10,77,53,46,65,30,53,66,45,39,30
4.48107555257351,31.22097779164353,42,85,46,40,80,41,83,28,46,25,11,25,93,11,76
5.450311508865868,95.09139518246364,25,10,10,37,50,36,52,25,44,72,53,25,25,52,30
71.2189840923381,80.71240808145218,12,66,30,41,39,25,90,94,53,79,39,39,94,85,12
73.114720587657,56.50081163865088,63,89,58,1,30,53,42,94,25,42,19,30,36,30,94
59.05763997419356,5.725355580712044,55,48,42,10,21,25,10,88,35,9,26,2,53,25,30
66.21695513672461,86.20523792370183,29,44,78,35,50,30,94,35,93,21,42,55,79,67,40
85.14719069376623,72.508418894298,8,98,89,91,40,26,53,75,42,63,62,4,82,21,89
8.490956316265441,32.24198681107102,26,32,76,53,32,99,9,10,21,37,83,12,94,16,11
56.78262801315292,77.64033437046902,85,35,16,35,30,44,43,94,75,82,82,30,28,35,88
24.43637558946273,14.746381401621589,35,83,36,99,98,18,85,82,35,54,25,99,95,16,76
68.13439817885826,77.88015111664288,93,50,44,32,40,32,30,41,8,19,40,85,35,41,94
4.573608581197219,44.17248025748203,29,18,9,53,44,94,11,90,30,39,16,35,30,94,16
30.476720244632904,37.164603405240825,34,78,78,25,93,30,70,21,73,11,8,21,69,53,16
38.81175485569819,65.15283184547424,53,94,66,30,32,93,93,30,30,66,88,35,82,10,16
44.913753906915,61.82053896022717,29,52,30,89,70,32,24,37,63,16,66,29,30,42,21
35.984238559125906,17.20821326841935,94,25,75,42,18,69,88,88,39,18,35,46,8,42,9
75.78799594894282,38.61195975194354,88,39,41,86,45,30,94,82,30,39,42,39,39,52,52
38.59403847064915,17.139447220247504,27,44,99,1,94,76,99,34,35,76,30,12,9,30,30
54.54526165886327,65.11825216140193,11,44,21,17,37,40,54,63,9,35,30,76,8,30,34
18.672873494419484,63.575640208438855,36,73,30,29,3,77,41,16,37,93,37,44,37,10,42
1.426508698406315,37.92302838793137,63,54,76,21,26,67,44,54,34,16,58,9,39,30,70
57.49638884305472,86.58122003750765,29,78,65,35,40,41,16,58,9,8,30,44,40,30,30
0.1168817373685016,51.07397338634693,37,37,37,12,90,12,37,53,9,70,32,76,53,29,42
76.34454020067201,7.16349558892605,28,55,58,94,34,39,90,69,88,42,52,42,26,29,21
22.961925637647063,51.27683382547076,9,22,70,29,93,70,53,97,29,93,16,25,32,82,16
14.648592481377388,7.4320236688747325,94,30,99,91,76,9,17,75,88,94,54,40,35,21,35
88.31509127841069,87.581374876049,94,80,54,88,39,90,82,94,26,12,10,85,66,42,44
16.96392823083136,71.85037269621736,70,37,70,54,94,64,39,69,88,25,19,12,44,34,37
40.90542077377026,20.984664279270994,23,30,17,68,3,16,16,18,32,22,19,39,25,44,88
6.596354131956184,99.15901292406063,25,52,78,10,91,39,11,53,30,32,21,16,88,25,44
65.29559166897864,73.52472187886796,94,9,63,34,35,53,10,9,63,35,40,7,8,94,8
75.77263556495906,5.421285616355853,55,78,42,18,21,76,55,13,26,88,26,21,53,44,10
64.27947480122886,5.994464841188241,30,50,33,99,35,16,16,9,42,18,85,62,30,42,44
24.434914942915498,43.4421414270406,85,79,70,35,89,70,67,90,76,74,85,93,53,25,21
95.10209159788118,55.77273772801347,55,91,99,80,21,28,37,16,94,83,66,26,30,89,89
55.45767819074825,21.281554724006966,70,50,76,61,35,9,30,48,54,7,25,85,21,30,19
39.748071519132985,19.23530976335218,81,88,77,18,94,30,25,46,55,63,35,18,10,44,53
35.42734769701688,78.71236817723099,75,44,11,44,78,30,44,53,25,34,12,93,44,70,59
98.46204186784584,79.98463073088965,89,53,94,16,94,62,53,59,97,30,10,23,44,55,21
72.97333624055507,42.0531384029578,37,79,76,17,9,88,97,88,39,95,39,26,53,88,44
75.0907895399817,35.57478181283096,79,42,89,91,39,26,39,76,50,10,29,16,21,23,30
83.47385603371526,25.222536286510643,76,76,35,42,94,76,26,85,16,39,6,35,35,25,44
3.7977154813525926,43.549442017120846,53,91,50,73,46,44,54,99,44,55,37,39,29,67,16
91.5703424826074,61.87778097806932,69,7,80,53,93,58,30,93,44,40,23,35,30,26,76
21.57853687489292,13.113536018279714,34,54,98,81,91,7,88,6,44,44,53,44,99,76,99
55.627598318749975,2.0953276252751007,18,21,73,9,30,23,30,77,42,21,44,42,88,30,69
37.79199181291008,75.3241596626519,79,91,76,36,66,32,7,42,93,34,34,63,44,25,3
65.40732602196769,50.76134330043648,4,34,77,89,94,78,63,88,93,30,35,30,52,44,19
88.53811567995493,7.379366665952181,87,10,59,89,51,39,63,30,26,95,37,21,67,8,29
64.61385257133301,55.160896993247896,97,70,9,33,76,8,67,21,91,23,27,30,16,39,19
91.74965840089163,13.935058019924671,9,55,96,91,88,42,49,12,42,7,71,55,42,76,42
90.39789719803105,84.76026883815409,35,64,12,82,40,59,25,25,24,8,37,94,85,26,42
83.2208216585832,57.92372782538045,78,17,29,94,36,63,11,12,44,48,27,34,89,35,44
12.764077066873202,71.18472338672096,93,30,94,37,30,16,37,30,9,82,42,16,34,30,25
53.49197628398857,31.45718712947313,10,94,12,25,76,9,30,30,36,9,88,39,9,30,10
11.666233548701822,19.02847595838936,9,12,30,39,98,7,2,53,86,88,62,35,26,19,26
92.56354124577796,98.375055030077,30,30,94,94,24,94,94,53,44,58,94,53,41,25,69
38.54768870927915,72.21433718964273,91,21,10,34,81,52,52,21,97,52,34,9,69,30,62
44.032563622650656,57.66229959160854,63,76,11,58,82,22,58,46,55,99,85,69,30,35,44
36.41452156199532,32.228718407507785,40,50,18,39,89,30,82,30,99,88,29,6,42,39,27
2.262834595006591,86.65321565783292,88,42,85,76,21,53,26,60,60,44,25,32,82,70,94
31.78165734071675,65.68669291619453,37,63,40,44,32,46,35,88,10,30,23,21,16,53,30
47.720467389910695,42.58085109813556,25,30,30,45,88,29,9,94,42,22,8,85,34,16,44
6.193647392711121,45.20745704981542,64,37,72,90,94,90,11,7,19,24,53,10,69,94,88
88.89090946449541,49.5874048494112,30,34,72,21,32,63,44,22,82,88,16,76,91,52,21
82.76129759891816,69.72116293956529,54,12,51,40,15,22,44,25,49,35,10,82,10,16,21
13.914386018498814,26.022612957397573,37,14,37,63,32,35,74,88,66,11,42,35,39,44,66
9.123775130602995,89.65861116006955,22,53,44,35,3,16,24,53,25,35,16,23,12,53,96
78.83878392911254,62.08386243633569,62,60,94,49,34,70,35,32,58,85,89,23,42,94,30
51.99968493401887,99.385150094983,30,90,70,94,40,58,77,30,42,41,40,40,21,53,44
6.727789368714898,89.29499228424704,44,70,44,36,82,44,97,44,35,9,16,30,44,21,37
21.1232729117656,67.63677874079089,59,37,29,91,55,70,9,44,70,30,16,88,29,44,26
7.9994903684266205,33.71660836978408,37,70,94,81,11,81,75,9,30,54,53,54,11,29,16
19.98210353476573,7.744987101577438,73,30,88,91,69,21,83,54,18,35,76,88,21,40,76
52.54814082996451,28.498140356777736,10,77,55,76,78,30,9,7,44,30,10,53,88,16,42
19.371508505287792,28.96724152428056,50,88,18,32,44,76,21,21,55,14,10,42,73,30,34
40.32060391871097,96.37075977684252,55,35,75,17,29,16,37,16,99,82,16,53,85,19,18
37.73479457697625,14.334880623328106,21,32,32,99,42,30,46,11,58,9,30,18,42,53,18
84.97115265054569,10.952555472041825,44,9,30,94,99,42,24,6,42,9,94,16,58,76,9
93.6214337608742,18.57754177391875,76,45,30,42,42,42,15,76,99,30,17,42,21,25,30
77.69003751505586,13.629812850008047,30,26,81,72,77,16,9,42,9,58,76,95,10,94,35
48.44972538816227,69.20690527018294,82,44,60,24,3,44,30,35,35,24,8,3,26,29,21
44.47154818706792,69.76142253000278,34,85,44,12,94,3,44,54,19,30,63,40,23,44,42
13.85284381683779,74.76568934399644,71,74,34,30,88,66,53,93,82,29,29,67,16,34,25
22.63410825507357,73.04705271418345,15,30,81,29,24,70,29,88,97,94,44,85,16,94,44
31.40365935620424,55.494925719016976,70,84,87,53,90,37,30,58,30,88,54,2,40,16,16
99.01300951076216,9.272405057554831,76,94,35,30,94,21,26,82,21,21,35,58,42,94,42
12.085562590358222,97.10309733015448,16,18,12,25,40,99,53,7,41,25,94,35,39,94,85
85.79763830190107,32.976786682977085,89,55,30,62,30,21,26,76,42,63,76,26,42,21,66
79.40336633984357,61.82176465835848,55,29,81,94,91,44,21,94,59,99,6,88,94,35,58
62.67110494331591,38.44527794021556,34,39,50,34,39,30,63,35,88,11,25,21,76,6,30
62.38950337824818,39.78478698692479,62,89,94,25,35,30,12,52,36,77,53,88,21,26,21
50.28865306039102,36.698997383674126,30,76,39,94,17,88,44,30,23,82,9,53,30,81,53
51.19939014045735,27.250791173275047,88,51,42,3,30,16,21,62,39,63,21,36,44,79,95
42.701019134029536,3.1390449965969847,94,93,23,46,17,37,88,66,30,82,16,94,64,55,62
